realTimestamp,timestamp,type,itemId,participantId,creatorId,wardType,levelUpType,skillSlot,level,assistingParticipantIds,bounty,killStreakLength,killerId,position,shutdownBounty,victimDamageReceived,victimId,killType,victimDamageDealt,afterId,beforeId,goldGain,killerTeamId,monsterType,laneType,teamId,monsterSubType,buildingType,towerType,multiKillLength,gameId,winningTeam
,838665,LEVEL_UP,,10.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,
,839868,WARD_PLACED,,,6.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,
,839868,WARD_PLACED,,,6.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,
,839868,WARD_PLACED,,,6.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,
,839868,WARD_PLACED,,,6.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,
,839868,WARD_PLACED,,,6.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,
,839868,WARD_PLACED,,,6.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,
,839868,WARD_PLACED,,,6.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,
,839868,WARD_PLACED,,,6.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,
,839868,WARD_PLACED,,,6.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,
,839868,WARD_PLACED,,,6.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,
,839868,WARD_PLACED,,,6.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,
,839868,WARD_PLACED,,,6.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,
,839868,WARD_PLACED,,,6.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,
,839868,WARD_PLACED,,,6.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,
,839868,WARD_PLACED,,,6.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,
,839868,WARD_PLACED,,,6.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,
,839868,WARD_PLACED,,,6.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,
,839868,WARD_PLACED,,,6.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,
,843511,LEVEL_UP,,5.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,
,845481,SKILL_LEVEL_UP,,5.0,,,NORMAL,3.0,,,,,,,,,,,,,,,,,,,,,,,,
,846751,SKILL_LEVEL_UP,,10.0,,,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,
,847084,WARD_PLACED,,,5.0,TEEMO_MUSHROOM,,,,,,,,,,,,,,,,,,,,,,,,,,
,847385,CHAMPION_KILL,,,,,,,,"[6, 9, 10]",248.0,1.0,8.0,"{'x': 13004, 'y': 3135}",0.0,"[{'basic': False, 'magicDamage': 395, 'name': 'Veigar', 'participantId': 8, 'physicalDamage': 0, 'spellName': 'veigarr', 'spellSlot': 3, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 125, 'name': 'Veigar', 'participantId': 8, 'physicalDamage': 0, 'spellName': 'veigardarkmatter', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 249, 'name': 'Veigar', 'participantId': 8, 'physicalDamage': 0, 'spellName': 'veigarbalefulstrike', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_ChaosMinionRanged', 'participantId': 0, 'physicalDamage': 31, 'spellName': 'sru_chaosminionrangedbasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'MINION'}, {'basic': False, 'magicDamage': 0, 'name': 'Yorick', 'participantId': 6, 'physicalDamage': 294, 'spellName': 'yorickq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 21, 'name': 'Yorick', 'participantId': 6, 'physicalDamage': 0, 'spellName': '', 'spellSlot': 3, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 138, 'name': 'Yorick', 'participantId': 6, 'physicalDamage': 0, 'spellName': 'yorickr', 'spellSlot': 3, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 206, 'name': 'Lux', 'participantId': 10, 'physicalDamage': 0, 'spellName': 'luxlightstrikekugel', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 54, 'name': 'Lux', 'participantId': 10, 'physicalDamage': 0, 'spellName': '', 'spellSlot': -1, 'trueDamage': 24, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 9, 'physicalDamage': 140, 'spellName': 'sivirw', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}]",5.0,,"[{'basic': False, 'magicDamage': 0, 'name': 'Teemo', 'participantId': 9, 'physicalDamage': 0, 'spellName': 'teemoq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 44, 'name': 'Teemo', 'participantId': 10, 'physicalDamage': 0, 'spellName': '', 'spellSlot': -1, 'trueDamage': 22, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Teemo', 'participantId': 10, 'physicalDamage': 45, 'spellName': 'teemoe', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 93, 'name': 'Teemo', 'participantId': 10, 'physicalDamage': 0, 'spellName': 'teemoe', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}]",,,,,,,,,,,,,
,853486,CHAMPION_KILL,,,,,,,,"[2, 5]",300.0,3.0,3.0,"{'x': 13560, 'y': 4502}",115.0,"[{'basic': False, 'magicDamage': 137, 'name': 'Leblanc', 'participantId': 3, 'physicalDamage': 0, 'spellName': 'leblancq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 202, 'name': 'Leblanc', 'participantId': 3, 'physicalDamage': 0, 'spellName': 'leblancrw', 'spellSlot': 3, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 60, 'name': 'Leblanc', 'participantId': 3, 'physicalDamage': 0, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 44, 'name': 'Teemo', 'participantId': 5, 'physicalDamage': 0, 'spellName': '', 'spellSlot': -1, 'trueDamage': 22, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Teemo', 'participantId': 5, 'physicalDamage': 45, 'spellName': 'teemoe', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 93, 'name': 'Teemo', 'participantId': 5, 'physicalDamage': 0, 'spellName': 'teemoe', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 76, 'name': 'Zac', 'participantId': 2, 'physicalDamage': 0, 'spellName': '', 'spellSlot': -1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 170, 'name': 'Zac', 'participantId': 2, 'physicalDamage': 0, 'spellName': 'zacq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 156, 'name': 'Zac', 'participantId': 2, 'physicalDamage': 0, 'spellName': 'zacr', 'spellSlot': 3, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 171, 'name': 'Zac', 'participantId': 2, 'physicalDamage': 0, 'spellName': 'zacw', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 71, 'name': 'Zac', 'participantId': 2, 'physicalDamage': 0, 'spellName': '', 'spellSlot': -1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 181, 'name': 'Zac', 'participantId': 2, 'physicalDamage': 0, 'spellName': 'zace', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}]",10.0,,"[{'basic': False, 'magicDamage': 161, 'name': 'Lux', 'participantId': 2, 'physicalDamage': 0, 'spellName': 'luxlightstrikekugel', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Lux', 'participantId': 2, 'physicalDamage': 0, 'spellName': 'summonerdot', 'spellSlot': 5, 'trueDamage': 84, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Lux', 'participantId': 2, 'physicalDamage': 32, 'spellName': 'luxbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Lux', 'participantId': 2, 'physicalDamage': 0, 'spellName': '', 'spellSlot': -1, 'trueDamage': 24, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Lux', 'participantId': 2, 'physicalDamage': 32, 'spellName': 'luxbasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 170, 'name': 'Lux', 'participantId': 2, 'physicalDamage': 0, 'spellName': 'luxr', 'spellSlot': 3, 'trueDamage': 0, 'type': 'OTHER'}]",,,,,,,,,,,,,
,862270,ITEM_DESTROYED,3866.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,863706,ITEM_DESTROYED,3867.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,864407,ITEM_DESTROYED,3867.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,865476,CHAMPION_KILL,,,,,,,,"[7, 8]",273.0,0.0,6.0,"{'x': 11640, 'y': 1032}",0.0,"[{'basic': False, 'magicDamage': 0, 'name': 'Volibear', 'participantId': 7, 'physicalDamage': 105, 'spellName': 'volibearw', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Volibear', 'participantId': 7, 'physicalDamage': 153, 'spellName': 'volibearq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Volibear', 'participantId': 7, 'physicalDamage': 0, 'spellName': 's5_summonersmiteplayerganker', 'spellSlot': 5, 'trueDamage': 40, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 130, 'name': 'Veigar', 'participantId': 8, 'physicalDamage': 0, 'spellName': 'veigardarkmatter', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 76, 'name': 'Yorick', 'participantId': 6, 'physicalDamage': 0, 'spellName': 'yorickr', 'spellSlot': 3, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_ChaosMinionMelee', 'participantId': 0, 'physicalDamage': 16, 'spellName': 'sru_chaosminionmeleebasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MINION'}, {'basic': False, 'magicDamage': 0, 'name': 'Yorick', 'participantId': 0, 'physicalDamage': 203, 'spellName': 'yorickpassive', 'spellSlot': 63, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 9, 'physicalDamage': 209, 'spellName': 'sivirbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 9, 'physicalDamage': 445, 'spellName': 'sivirq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 9, 'physicalDamage': 15, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 9, 'physicalDamage': 24, 'spellName': 'sivirw', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 9, 'physicalDamage': 223, 'spellName': 'sivirw', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}]",4.0,,,,,,,,,,,,,,,
,865476,LEVEL_UP,,8.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,
,865877,ITEM_DESTROYED,3802.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,865877,ITEM_DESTROYED,1026.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,865877,ITEM_PURCHASED,3118.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,868460,ITEM_PURCHASED,2055.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,872368,ITEM_DESTROYED,3133.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,872368,ITEM_DESTROYED,1036.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,872368,ITEM_PURCHASED,6692.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,873236,ITEM_PURCHASED,3044.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,873337,ITEM_PURCHASED,3067.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,873971,CHAMPION_KILL,,,,,,,,"[6, 8, 9]",300.0,0.0,7.0,"{'x': 10855, 'y': 1062}",71.0,"[{'basic': True, 'magicDamage': 0, 'name': 'Volibear', 'participantId': 7, 'physicalDamage': 38, 'spellName': 'volibearp', 'spellSlot': 63, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Yorick', 'participantId': 0, 'physicalDamage': 148, 'spellName': 'yorickpassive', 'spellSlot': 63, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Veigar', 'participantId': 8, 'physicalDamage': 54, 'spellName': 'veigarbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Veigar', 'participantId': 8, 'physicalDamage': 94, 'spellName': 'veigarbasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 197, 'name': 'Veigar', 'participantId': 8, 'physicalDamage': 0, 'spellName': 'veigarbalefulstrike', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 9, 'physicalDamage': 238, 'spellName': 'sivirq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 9, 'physicalDamage': 45, 'spellName': 'sivirw', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Yorick', 'participantId': 6, 'physicalDamage': 89, 'spellName': 'yorickpassive', 'spellSlot': 63, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Yorick', 'participantId': 6, 'physicalDamage': 183, 'spellName': 'yorickq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 21, 'name': 'Yorick', 'participantId': 6, 'physicalDamage': 0, 'spellName': '', 'spellSlot': 3, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 246, 'name': 'Yorick', 'participantId': 6, 'physicalDamage': 0, 'spellName': 'yorickr', 'spellSlot': 3, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Yorick', 'participantId': 6, 'physicalDamage': 70, 'spellName': '6698active', 'spellSlot': 7, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 178, 'name': 'Yorick', 'participantId': 6, 'physicalDamage': 74, 'spellName': 'yoricke', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_ChaosMinionMelee', 'participantId': 0, 'physicalDamage': 42, 'spellName': 'sru_chaosminionrangedbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MINION'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_ChaosMinionMelee', 'participantId': 0, 'physicalDamage': 53, 'spellName': 'sru_chaosminionrangedbasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'MINION'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_ChaosMinionMelee', 'participantId': 0, 'physicalDamage': 17, 'spellName': 'sru_chaosminionmeleebasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MINION'}, {'basic': False, 'magicDamage': 161, 'name': 'Lux', 'participantId': 10, 'physicalDamage': 0, 'spellName': 'luxlightstrikekugel', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Lux', 'participantId': 10, 'physicalDamage': 0, 'spellName': 'summonerdot', 'spellSlot': 5, 'trueDamage': 210, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Lux', 'participantId': 10, 'physicalDamage': 32, 'spellName': 'luxbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Lux', 'participantId': 10, 'physicalDamage': 0, 'spellName': '', 'spellSlot': -1, 'trueDamage': 24, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Lux', 'participantId': 10, 'physicalDamage': 32, 'spellName': 'luxbasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 170, 'name': 'Lux', 'participantId': 10, 'physicalDamage': 0, 'spellName': 'luxr', 'spellSlot': 3, 'trueDamage': 0, 'type': 'OTHER'}]",2.0,,"[{'basic': False, 'magicDamage': 33, 'name': 'Zac', 'participantId': 7, 'physicalDamage': 0, 'spellName': '', 'spellSlot': -1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 162, 'name': 'Zac', 'participantId': 7, 'physicalDamage': 0, 'spellName': 'zacq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}]",,,,,,,,,,,,,
,873971,LEVEL_UP,,6.0,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,
,875073,CHAMPION_KILL,,,,,,,,[8],300.0,1.0,9.0,"{'x': 10453, 'y': 844}",325.0,"[{'basic': False, 'magicDamage': 0, 'name': 'Sivir', 'participantId': 9, 'physicalDamage': 34, 'spellName': 'sivirw', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Veigar', 'participantId': 8, 'physicalDamage': 46, 'spellName': 'veigarbasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 254, 'name': 'Veigar', 'participantId': 8, 'physicalDamage': 0, 'spellName': 'veigarbalefulstrike', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}]",3.0,,"[{'basic': False, 'magicDamage': 58, 'name': 'Leblanc', 'participantId': 7, 'physicalDamage': 0, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Leblanc', 'participantId': 7, 'physicalDamage': 0, 'spellName': '', 'spellSlot': -1, 'trueDamage': 51, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 131, 'name': 'Leblanc', 'participantId': 7, 'physicalDamage': 0, 'spellName': 'leblancq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 235, 'name': 'Leblanc', 'participantId': 7, 'physicalDamage': 0, 'spellName': 'leblance', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}]",,,,,,,,,,,,,
,875073,LEVEL_UP,,9.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,
,875073,LEVEL_UP,,7.0,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,
,875240,SKILL_LEVEL_UP,,6.0,,,NORMAL,3.0,,,,,,,,,,,,,,,,,,,,,,,,
,878213,SKILL_LEVEL_UP,,7.0,,,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,
,880056,ITEM_DESTROYED,3802.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,880056,ITEM_DESTROYED,1052.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,880056,ITEM_PURCHASED,6655.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,882461,ITEM_DESTROYED,1001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,882461,ITEM_PURCHASED,3020.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,882963,ITEM_DESTROYED,1052.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,882963,ITEM_PURCHASED,3145.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,884834,SKILL_LEVEL_UP,,9.0,,,NORMAL,2.0,,,,,,,,,,,,,,,,,,,,,,,,
,886437,ITEM_PURCHASED,1028.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,886604,BUILDING_KILL,,,,,,,,"[8, 9]",0.0,,6.0,"{'x': 10504, 'y': 1029}",,,,,,,,,,,BOT_LANE,100.0,,TOWER_BUILDING,OUTER_TURRET,,,
,887439,ITEM_DESTROYED,3057.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,887439,ITEM_DESTROYED,3044.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,887439,ITEM_PURCHASED,3078.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,887940,ITEM_PURCHASED,2055.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,891254,SKILL_LEVEL_UP,,8.0,,,NORMAL,3.0,,,,,,,,,,,,,,,,,,,,,,,,
,892489,WARD_PLACED,,,6.0,YELLOW_TRINKET,,,,,,,,,,,,,,,,,,,,,,,,,,
,896063,ITEM_PURCHASED,3086.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,896597,ITEM_DESTROYED,2021.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,896597,ITEM_DESTROYED,3133.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,896597,ITEM_DESTROYED,1028.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,896597,ITEM_PURCHASED,6610.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,898334,ITEM_PURCHASED,1058.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,901249,ITEM_DESTROYED,1001.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,901249,ITEM_PURCHASED,3009.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,901684,ITEM_PURCHASED,1028.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,902352,ITEM_PURCHASED,1042.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,902552,ITEM_PURCHASED,1042.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,902686,LEVEL_UP,,1.0,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,
,903688,ITEM_DESTROYED,3340.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,903688,ITEM_PURCHASED,3364.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,903988,SKILL_LEVEL_UP,,1.0,,,NORMAL,4.0,,,,,,,,,,,,,,,,,,,,,,,,
,908364,WARD_PLACED,,,5.0,TEEMO_MUSHROOM,,,,,,,,,,,,,,,,,,,,,,,,,,
,909267,ITEM_PURCHASED,2055.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,911170,WARD_PLACED,,,5.0,TEEMO_MUSHROOM,,,,,,,,,,,,,,,,,,,,,,,,,,
,913341,ITEM_DESTROYED,2055.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,913341,WARD_PLACED,,,10.0,CONTROL_WARD,,,,,,,,,,,,,,,,,,,,,,,,,,
,913842,WARD_PLACED,,,5.0,TEEMO_MUSHROOM,,,,,,,,,,,,,,,,,,,,,,,,,,
,915946,WARD_PLACED,,,4.0,YELLOW_TRINKET,,,,,,,,,,,,,,,,,,,,,,,,,,
,919319,WARD_KILL,,,,TEEMO_MUSHROOM,,,,,,,10.0,,,,,,,,,,,,,,,,,,,
,920622,WARD_KILL,,,,YELLOW_TRINKET,,,,,,,5.0,,,,,,,,,,,,,,,,,,,
,921858,ITEM_PURCHASED,3009.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,922192,WARD_PLACED,,,10.0,SIGHT_WARD,,,,,,,,,,,,,,,,,,,,,,,,,,
,924033,ITEM_PURCHASED,1036.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,925536,WARD_KILL,,,,CONTROL_WARD,,,,,,,10.0,,,,,,,,,,,,,,,,,,,
,927707,LEVEL_UP,,4.0,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,
,929043,SKILL_LEVEL_UP,,4.0,,,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,
,930445,WARD_PLACED,,,10.0,SIGHT_WARD,,,,,,,,,,,,,,,,,,,,,,,,,,
,930612,ITEM_DESTROYED,2055.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,930612,WARD_PLACED,,,2.0,CONTROL_WARD,,,,,,,,,,,,,,,,,,,,,,,,,,
,933485,WARD_KILL,,,,TEEMO_MUSHROOM,,,,,,,9.0,,,,,,,,,,,,,,,,,,,
,935733,WARD_KILL,,,,SIGHT_WARD,,,,,,,5.0,,,,,,,,,,,,,,,,,,,
,936901,WARD_KILL,,,,CONTROL_WARD,,,,,,,10.0,,,,,,,,,,,,,,,,,,,
,937035,WARD_PLACED,,,10.0,SIGHT_WARD,,,,,,,,,,,,,,,,,,,,,,,,,,
,937102,LEVEL_UP,,3.0,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,
,938070,WARD_PLACED,,,10.0,SIGHT_WARD,,,,,,,,,,,,,,,,,,,,,,,,,,
,939807,ITEM_DESTROYED,2055.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,939807,WARD_PLACED,,,5.0,CONTROL_WARD,,,,,,,,,,,,,,,,,,,,,,,,,,
,939841,SKILL_LEVEL_UP,,3.0,,,NORMAL,4.0,,,,,,,,,,,,,,,,,,,,,,,,
,940876,WARD_PLACED,,,1.0,YELLOW_TRINKET,,,,,,,,,,,,,,,,,,,,,,,,,,
,942011,ITEM_DESTROYED,2055.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,942011,WARD_PLACED,,,3.0,CONTROL_WARD,,,,,,,,,,,,,,,,,,,,,,,,,,
,942212,WARD_KILL,,,,SIGHT_WARD,,,,,,,5.0,,,,,,,,,,,,,,,,,,,
,944349,WARD_KILL,,,,SIGHT_WARD,,,,,,,4.0,,,,,,,,,,,,,,,,,,,
,945631,WARD_PLACED,,,5.0,TEEMO_MUSHROOM,,,,,,,,,,,,,,,,,,,,,,,,,,
,947601,ELITE_MONSTER_KILL,,,,,,,,"[2, 4, 7, 8, 9]",0.0,,10.0,"{'x': 10216, 'y': 4756}",,,,,,,,,200.0,DRAGON,,,HEXTECH_DRAGON,,,,,
,950373,WARD_PLACED,,,5.0,TEEMO_MUSHROOM,,,,,,,,,,,,,,,,,,,,,,,,,,
,961610,WARD_PLACED,,,5.0,SIGHT_WARD,,,,,,,,,,,,,,,,,,,,,,,,,,
