realTimestamp,timestamp,type,itemId,participantId,levelUpType,skillSlot,afterId,beforeId,goldGain,creatorId,wardType,assistingParticipantIds,bounty,killStreakLength,killerId,position,shutdownBounty,victimDamageDealt,victimDamageReceived,victimId,killType,level,killerTeamId,monsterSubType,monsterType,laneType,teamId,buildingType,towerType,multiKillLength,name,gameId,winningTeam
,495543,CHAMPION_KILL,,,,,,,,,,,300.0,0.0,8.0,"{'x': 5365, 'y': 6158}",0.0,"[{'basic': False, 'magicDamage': 76, 'name': 'Malzahar', 'participantId': 8, 'physicalDamage': 0, 'spellName': 'malzaharq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 30, 'name': 'Malzahar', 'participantId': 8, 'physicalDamage': 0, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 247, 'name': 'Malzahar', 'participantId': 8, 'physicalDamage': 0, 'spellName': 'malzahare', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 19, 'name': 'Malzahar', 'participantId': 8, 'physicalDamage': 0, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 39, 'name': 'Malzahar', 'participantId': 8, 'physicalDamage': 0, 'spellName': '', 'spellSlot': -1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 306, 'name': 'Malzahar', 'participantId': 8, 'physicalDamage': 0, 'spellName': 'malzaharw', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}]","[{'basic': False, 'magicDamage': 157, 'name': 'Ryze', 'participantId': 8, 'physicalDamage': 0, 'spellName': 'ryzee', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 112, 'name': 'Ryze', 'participantId': 8, 'physicalDamage': 0, 'spellName': 'ryzew', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Ryze', 'participantId': 8, 'physicalDamage': 51, 'spellName': 'ryzebasicattack3', 'spellSlot': 66, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 462, 'name': 'Ryze', 'participantId': 8, 'physicalDamage': 0, 'spellName': 'ryzeq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Ryze', 'participantId': 8, 'physicalDamage': 5, 'spellName': 'ryzebasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'OTHER'}]",3.0,,,,,,,,,,,,,
,495877,ITEM_PURCHASED,3044.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,496979,CHAMPION_KILL,,,,,,,,,,,300.0,0.0,3.0,"{'x': 5339, 'y': 6995}",62.0,,"[{'basic': True, 'magicDamage': 0, 'name': 'Turret', 'participantId': 0, 'physicalDamage': 385, 'spellName': 'turretbasicattack3', 'spellSlot': 48, 'trueDamage': 0, 'type': 'TOWER'}, {'basic': True, 'magicDamage': 0, 'name': 'Turret', 'participantId': 0, 'physicalDamage': 300, 'spellName': 'turretbasicattack2', 'spellSlot': 47, 'trueDamage': 0, 'type': 'TOWER'}, {'basic': True, 'magicDamage': 0, 'name': 'Turret', 'participantId': 0, 'physicalDamage': 214, 'spellName': 'turretbasicattack', 'spellSlot': 46, 'trueDamage': 0, 'type': 'TOWER'}, {'basic': False, 'magicDamage': 76, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': 'malzaharq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 34, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 247, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': 'malzahare', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 19, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 39, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': '', 'spellSlot': -1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 306, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': 'malzaharw', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_OrderMinionRanged', 'participantId': 0, 'physicalDamage': 52, 'spellName': 'sru_orderminionrangedbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MINION'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_OrderMinionRanged', 'participantId': 0, 'physicalDamage': 29, 'spellName': 'sru_orderminionmeleebasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MINION'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_OrderMinionRanged', 'participantId': 0, 'physicalDamage': 73, 'spellName': 'sru_orderminionrangedbasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'MINION'}]",8.0,,,,,,,,,,,,,
,498449,ITEM_PURCHASED,3057.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,500930,ITEM_PURCHASED,3802.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,510316,ITEM_DESTROYED,3340.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,510316,ITEM_PURCHASED,3364.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,511620,ITEM_PURCHASED,1028.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,512254,TURRET_PLATE_DESTROYED,,,,,,,,,,,,,9.0,"{'x': 10504, 'y': 1029}",,,,,,,,,,BOT_LANE,100.0,,,,,,
,513494,ITEM_PURCHASED,2055.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,517035,ITEM_DESTROYED,2055.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,517035,WARD_PLACED,,,,,,,,7.0,CONTROL_WARD,,,,,,,,,,,,,,,,,,,,,,
,518973,LEVEL_UP,,9.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,
,527523,WARD_PLACED,,,,,,,,10.0,SIGHT_WARD,,,,,,,,,,,,,,,,,,,,,,
,528125,SKILL_LEVEL_UP,,9.0,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,528358,ITEM_PURCHASED,3133.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,531465,ITEM_PURCHASED,1036.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,532635,ITEM_PURCHASED,2055.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,537813,ITEM_PURCHASED,1052.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,538147,ITEM_PURCHASED,1027.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,538691,LEVEL_UP,,3.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,
,540027,ITEM_DESTROYED,3340.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,540027,ITEM_PURCHASED,3364.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,540927,LEVEL_UP,,8.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,
,541261,ITEM_PURCHASED,2055.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,542163,SKILL_LEVEL_UP,,8.0,NORMAL,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,542530,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,542530,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,542530,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,542530,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,542530,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,542530,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,542530,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,542530,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,542530,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,542530,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,542530,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,542530,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,542530,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,542530,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,542530,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,542530,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,542530,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,542530,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,543599,ITEM_DESTROYED,1001.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,543599,ITEM_PURCHASED,3006.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,543900,ITEM_DESTROYED,2055.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,543900,WARD_PLACED,,,,,,,,5.0,CONTROL_WARD,,,,,,,,,,,,,,,,,,,,,,
,544801,ITEM_PURCHASED,1036.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,551517,CHAMPION_KILL,,,,,,,,,,,300.0,0.0,6.0,"{'x': 1130, 'y': 11344}",0.0,"[{'basic': True, 'magicDamage': 0, 'name': 'Yorick', 'participantId': 6, 'physicalDamage': 89, 'spellName': 'yorickbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Yorick', 'participantId': 6, 'physicalDamage': 66, 'spellName': '3077active', 'spellSlot': 7, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Yorick', 'participantId': 6, 'physicalDamage': 396, 'spellName': 'yorickq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Yorick', 'participantId': 6, 'physicalDamage': 308, 'spellName': 'yorickpassive', 'spellSlot': 63, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 177, 'name': 'Yorick', 'participantId': 6, 'physicalDamage': 62, 'spellName': 'yoricke', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}]","[{'basic': True, 'magicDamage': 0, 'name': 'Darius', 'participantId': 6, 'physicalDamage': 158, 'spellName': 'dariusbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Darius', 'participantId': 6, 'physicalDamage': 265, 'spellName': 'dariusbasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Darius', 'participantId': 6, 'physicalDamage': 71, 'spellName': '3077active', 'spellSlot': 7, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Darius', 'participantId': 6, 'physicalDamage': 76, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Darius', 'participantId': 6, 'physicalDamage': 202, 'spellName': 'dariushemomarker', 'spellSlot': 63, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Darius', 'participantId': 6, 'physicalDamage': 461, 'spellName': 'dariuscleave', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Darius', 'participantId': 6, 'physicalDamage': 273, 'spellName': 'dariusnoxiantacticsonh', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}]",1.0,,,,,,,,,,,,,
,551517,LEVEL_UP,,6.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,
,552686,SKILL_LEVEL_UP,,6.0,NORMAL,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,556360,SKILL_LEVEL_UP,,3.0,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,557664,WARD_PLACED,,,,,,,,5.0,SIGHT_WARD,,,,,,,,,,,,,,,,,,,,,,
,561309,WARD_PLACED,,,,,,,,6.0,YELLOW_TRINKET,,,,,,,,,,,,,,,,,,,,,,
,567221,ITEM_DESTROYED,2003.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,568257,ITEM_DESTROYED,3077.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,568257,ITEM_DESTROYED,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,568257,ITEM_PURCHASED,6698.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,569392,WARD_PLACED,,,,,,,,5.0,SIGHT_WARD,,,,,,,,,,,,,,,,,,,,,,
,570328,TURRET_PLATE_DESTROYED,,,,,,,,,,,,,6.0,"{'x': 981, 'y': 10441}",,,,,,,,,,TOP_LANE,100.0,,,,,,
,571163,TURRET_PLATE_DESTROYED,,,,,,,,,,,,,0.0,"{'x': 13866, 'y': 4505}",,,,,,,,,,BOT_LANE,200.0,,,,,,
,572098,WARD_KILL,,,,,,,,,CONTROL_WARD,,,,5.0,,,,,,,,,,,,,,,,,,
,573400,WARD_PLACED,,,,,,,,10.0,SIGHT_WARD,,,,,,,,,,,,,,,,,,,,,,
,574604,CHAMPION_KILL,,,,,,,,,,"[3, 4, 5]",300.0,1.0,2.0,"{'x': 8466, 'y': 5994}",0.0,"[{'basic': True, 'magicDamage': 0, 'name': 'Viego', 'participantId': 3, 'physicalDamage': 91, 'spellName': 'viegobasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Viego', 'participantId': 3, 'physicalDamage': 0, 'spellName': 'burning', 'spellSlot': 0, 'trueDamage': 28, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Viego', 'participantId': 3, 'physicalDamage': 17, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Viego', 'participantId': 3, 'physicalDamage': 80, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Viego', 'participantId': 3, 'physicalDamage': 14, 'spellName': '', 'spellSlot': 64, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Viego', 'participantId': 3, 'physicalDamage': 34, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Viego', 'participantId': 3, 'physicalDamage': 86, 'spellName': 'viegoq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}]","[{'basic': False, 'magicDamage': 0, 'name': 'Corki', 'participantId': 4, 'physicalDamage': 83, 'spellName': 'missilebarrage', 'spellSlot': 3, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 83, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': 'malzaharw', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 116, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': 'malzaharq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 179, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': 'malzahare', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 14, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 190, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': 'malzaharr', 'spellSlot': 3, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 20, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 45, 'name': 'Malzahar', 'participantId': 3, 'physicalDamage': 0, 'spellName': '', 'spellSlot': -1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Talon', 'participantId': 2, 'physicalDamage': 138, 'spellName': 'talonq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Talon', 'participantId': 2, 'physicalDamage': 101, 'spellName': 'talonbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Talon', 'participantId': 2, 'physicalDamage': 98, 'spellName': 'talonr', 'spellSlot': 3, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Talon', 'participantId': 2, 'physicalDamage': 66, 'spellName': 'talonw', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 20, 'name': 'Brand', 'participantId': 5, 'physicalDamage': 0, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 17, 'name': 'Brand', 'participantId': 5, 'physicalDamage': 0, 'spellName': 'brandpassive', 'spellSlot': 63, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 65, 'name': 'Brand', 'participantId': 5, 'physicalDamage': 0, 'spellName': 'brande', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Brand', 'participantId': 5, 'physicalDamage': 45, 'spellName': 'brandbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_KrugMini', 'participantId': 0, 'physicalDamage': 13, 'spellName': 'sru_krugminibasicattack3', 'spellSlot': 66, 'trueDamage': 0, 'type': 'MONSTER'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_Krug', 'participantId': 0, 'physicalDamage': 59, 'spellName': 'sru_krugbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MONSTER'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_Red', 'participantId': 0, 'physicalDamage': 535, 'spellName': 'sru_redbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MONSTER'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_Razorbeak', 'participantId': 0, 'physicalDamage': 34, 'spellName': 'sru_razorbeakbasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'MONSTER'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_Razorbeak', 'participantId': 0, 'physicalDamage': 35, 'spellName': 'sru_razorbeakbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MONSTER'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_RazorbeakMini', 'participantId': 0, 'physicalDamage': 49, 'spellName': 'sru_razorbeakminibasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MONSTER'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_RazorbeakMini', 'participantId': 0, 'physicalDamage': 31, 'spellName': 'sru_razorbeakminibasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'MONSTER'}]",7.0,,,,,,,,,,,,,
,579115,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,579115,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,579115,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,579115,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,579115,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,579115,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,579115,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,579115,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,579115,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,579115,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,579115,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,579115,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,579115,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,579115,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,579115,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,579115,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,579115,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,579115,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,579883,WARD_PLACED,,,,,,,,2.0,YELLOW_TRINKET,,,,,,,,,,,,,,,,,,,,,,
,580718,ITEM_DESTROYED,6690.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,580718,ITEM_DESTROYED,3051.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,580718,ITEM_DESTROYED,1042.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,580718,ITEM_PURCHASED,6672.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,581854,ITEM_DESTROYED,2055.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,581854,WARD_PLACED,,,,,,,,2.0,CONTROL_WARD,,,,,,,,,,,,,,,,,,,,,,
,584660,WARD_PLACED,,,,,,,,5.0,SIGHT_WARD,,,,,,,,,,,,,,,,,,,,,,
,585261,ITEM_DESTROYED,2055.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,585261,WARD_PLACED,,,,,,,,10.0,CONTROL_WARD,,,,,,,,,,,,,,,,,,,,,,
,587999,WARD_KILL,,,,,,,,,SIGHT_WARD,,,,5.0,,,,,,,,,,,,,,,,,,
,590641,WARD_PLACED,,,,,,,,9.0,YELLOW_TRINKET,,,,,,,,,,,,,,,,,,,,,,
,591342,WARD_KILL,,,,,,,,,YELLOW_TRINKET,,,,10.0,,,,,,,,,,,,,,,,,,
,593313,LEVEL_UP,,1.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,
,596853,ITEM_DESTROYED,3802.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,596853,ITEM_DESTROYED,2508.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,596853,ITEM_PURCHASED,2503.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,600628,LEVEL_UP,,4.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,
,601664,SKILL_LEVEL_UP,,4.0,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,602766,WARD_PLACED,,,,,,,,1.0,YELLOW_TRINKET,,,,,,,,,,,,,,,,,,,,,,
,607175,LEVEL_UP,,8.0,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,
,607241,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,607241,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,607241,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,607241,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,607241,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,607241,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,607241,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,607241,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,607241,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,607241,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,607241,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,607241,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,607241,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,607241,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,607241,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,607241,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,607241,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,607241,WARD_PLACED,,,,,,,,1.0,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,
,608519,SKILL_LEVEL_UP,,8.0,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,615010,LEVEL_UP,,7.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,
,615243,TURRET_PLATE_DESTROYED,,,,,,,,,,,,,0.0,"{'x': 5846, 'y': 6396}",,,,,,,,,,MID_LANE,100.0,,,,,,
,615845,SKILL_LEVEL_UP,,7.0,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,617281,LEVEL_UP,,5.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,
,617782,SKILL_LEVEL_UP,,1.0,NORMAL,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,618350,SKILL_LEVEL_UP,,5.0,NORMAL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,629306,LEVEL_UP,,10.0,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,
